,BusinessTravel,DailyRate,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
797,Travel_Frequently,148,1675,4,42,2,1,Laboratory Technician,2,2440,23826,1,Y,No,22,4,80,0,4,3,3,4,3,3,3
798,Travel_Rarely,809,1677,3,36,3,4,Manager,3,15379,22384,4,Y,No,14,3,80,0,23,2,3,8,7,0,0
799,Travel_Rarely,1351,1682,1,80,3,2,Healthcare Representative,3,5347,7419,6,Y,No,14,3,80,2,10,2,2,3,2,0,2
800,Travel_Rarely,1320,1684,4,93,2,1,Laboratory Technician,3,3989,20586,1,Y,Yes,11,3,80,0,5,2,3,5,4,1,2
801,Travel_Rarely,1495,1687,4,87,3,1,Laboratory Technician,3,3306,26176,7,Y,No,19,3,80,1,7,5,2,0,0,0,0
802,Travel_Rarely,1395,1689,2,48,4,3,Healthcare Representative,4,7005,3458,3,Y,No,15,3,80,0,11,2,3,4,3,1,2
803,Travel_Rarely,1259,1692,4,95,3,1,Laboratory Technician,2,1393,24852,1,Y,No,12,3,80,0,1,2,3,1,0,0,0
804,Non-Travel,786,1693,4,76,3,1,Laboratory Technician,4,2570,11925,1,Y,No,20,4,80,0,7,5,3,7,7,5,7
805,Travel_Rarely,1441,1694,1,94,2,1,Research Scientist,2,3537,23737,5,Y,No,12,3,80,1,8,1,3,4,2,1,2
806,Travel_Rarely,1157,1696,2,57,2,2,Laboratory Technician,4,3986,11912,1,Y,No,14,3,80,1,15,3,4,15,10,4,13
807,Travel_Rarely,370,1697,3,92,1,3,Healthcare Representative,4,10883,20467,3,Y,No,20,4,80,1,19,2,4,1,0,0,0
808,Travel_Rarely,267,1698,2,79,4,1,Laboratory Technician,2,2028,13637,1,Y,No,18,3,80,3,14,6,3,14,11,2,13
809,Travel_Rarely,678,1701,2,35,2,1,Research Scientist,4,2929,20338,1,Y,No,12,3,80,0,10,3,3,10,9,8,7
810,Travel_Rarely,921,1703,3,96,4,3,Healthcare Representative,4,7879,14810,1,Y,Yes,19,3,80,1,9,2,3,8,7,6,7
811,Travel_Frequently,146,1704,1,79,2,1,Research Scientist,4,4930,13970,0,Y,Yes,14,3,80,0,6,2,4,5,4,1,4
812,Travel_Rarely,581,1707,3,62,4,1,Research Scientist,3,4401,17616,1,Y,No,16,3,80,1,5,1,3,5,3,0,4
813,Travel_Rarely,1082,1709,4,43,3,1,Laboratory Technician,3,2974,25412,9,Y,No,17,3,80,1,9,2,3,5,3,1,2
814,Non-Travel,1238,1712,3,74,2,3,Healthcare Representative,3,10748,3395,3,Y,No,23,4,80,1,25,3,2,23,15,14,4
815,Travel_Rarely,390,1718,4,62,1,1,Laboratory Technician,3,2305,6217,1,Y,No,15,3,80,3,3,3,4,3,2,0,2
816,Travel_Rarely,1005,1719,4,48,2,4,Research Director,2,16704,17119,1,Y,No,11,3,80,0,21,2,3,21,6,8,6
817,Travel_Frequently,585,1720,1,56,3,1,Research Scientist,3,3433,17360,6,Y,No,13,3,80,1,10,3,2,5,2,1,3
818,Travel_Rarely,741,1721,2,69,3,1,Laboratory Technician,3,3477,18103,1,Y,No,14,3,80,1,6,2,4,5,2,0,3
819,Travel_Rarely,369,1724,2,92,3,2,Manufacturing Director,1,6516,5041,2,Y,Yes,16,3,80,1,18,3,3,1,0,0,0
820,Travel_Rarely,506,1725,2,91,3,1,Laboratory Technician,1,3907,3622,1,Y,No,13,3,80,3,6,2,4,6,2,1,2
821,Travel_Rarely,717,1727,3,34,3,2,Healthcare Representative,2,5562,9697,6,Y,No,14,3,80,0,19,3,3,10,7,0,9
822,Travel_Rarely,1370,1728,4,49,3,2,Manufacturing Director,3,6883,5151,2,Y,No,16,3,80,1,17,3,3,7,7,0,7
823,Travel_Rarely,793,1729,2,33,3,1,Research Scientist,4,2862,3811,1,Y,No,12,3,80,1,10,2,2,10,0,0,8
824,Travel_Rarely,160,1735,3,51,3,1,Laboratory Technician,2,3295,12862,1,Y,No,13,3,80,0,3,3,1,3,2,1,2
825,Travel_Frequently,163,1736,4,30,3,2,Manufacturing Director,4,5238,6670,2,Y,No,20,4,80,0,9,3,2,5,4,1,4
826,Non-Travel,792,1737,4,77,3,2,Laboratory Technician,4,6472,8989,1,Y,Yes,15,3,80,1,9,2,3,9,8,5,8
827,Travel_Frequently,1312,1745,4,78,2,1,Research Scientist,1,4968,26427,0,Y,No,16,3,80,0,10,2,3,9,7,0,7
828,Travel_Rarely,1054,1751,3,67,3,1,Research Scientist,4,3445,6152,1,Y,No,11,3,80,0,6,5,2,6,2,1,4
829,Travel_Frequently,461,1753,4,70,4,2,Healthcare Representative,3,6294,23060,8,Y,Yes,12,3,80,0,10,5,4,3,2,0,2
830,Travel_Rarely,181,1755,4,97,4,1,Research Scientist,4,2932,5586,0,Y,Yes,14,3,80,3,6,3,3,5,0,1,2
831,Travel_Frequently,594,1760,3,75,2,1,Laboratory Technician,2,2468,15963,4,Y,No,14,3,80,1,9,4,2,6,1,0,5
832,Travel_Rarely,590,1762,4,91,2,1,Research Scientist,1,2109,10007,1,Y,No,13,3,80,1,1,2,3,1,0,0,0
833,Travel_Rarely,305,1763,3,58,4,2,Healthcare Representative,3,5294,9128,3,Y,No,16,3,80,1,10,3,3,7,0,1,7
834,Non-Travel,953,1764,2,65,3,1,Research Scientist,2,2718,17674,2,Y,No,14,3,80,0,12,3,3,7,7,0,7
835,Travel_Rarely,833,1766,2,60,1,2,Healthcare Representative,4,5811,24539,3,Y,Yes,16,3,80,1,15,2,3,1,0,1,0
836,Travel_Frequently,807,1767,3,38,2,1,Research Scientist,3,2437,15587,9,Y,Yes,16,3,80,1,6,4,3,1,0,0,0
837,Travel_Rarely,855,1768,2,57,3,1,Laboratory Technician,2,2766,8952,8,Y,No,22,4,80,3,7,6,2,5,3,0,4
838,Travel_Rarely,478,1770,3,60,2,5,Research Director,1,19038,19805,8,Y,No,12,3,80,3,34,2,3,1,0,0,0
839,Non-Travel,775,1771,4,90,3,2,Research Scientist,2,3055,6194,5,Y,No,15,3,80,2,11,2,2,9,8,1,7
840,Travel_Rarely,548,1772,3,94,3,1,Laboratory Technician,1,2289,20520,1,Y,No,20,4,80,2,5,2,3,5,3,0,4
841,Non-Travel,661,1775,1,60,2,4,Manufacturing Director,3,12965,22308,4,Y,Yes,20,4,80,3,27,2,2,3,2,0,2
842,Travel_Rarely,1153,1782,4,40,2,1,Laboratory Technician,3,3702,16376,1,Y,No,11,3,80,1,5,3,3,5,4,0,4
843,Travel_Rarely,1294,1783,3,79,3,1,Laboratory Technician,1,2398,15999,1,Y,Yes,17,3,80,0,1,6,3,1,0,0,0
844,Travel_Rarely,942,1786,1,53,3,3,Manager,3,13116,22984,2,Y,No,11,3,80,0,15,2,3,2,2,2,2
845,Travel_Rarely,734,1789,3,46,3,5,Research Director,4,19328,14218,7,Y,Yes,17,3,80,1,24,3,3,2,1,2,2
846,Travel_Rarely,1383,1790,4,90,3,3,Healthcare Representative,1,8321,25949,7,Y,Yes,13,3,80,1,15,1,3,12,8,5,7
847,Travel_Frequently,429,1792,3,99,3,1,Research Scientist,2,2342,11092,1,Y,Yes,12,3,80,3,6,2,2,5,3,2,3
848,Travel_Rarely,867,1798,4,90,4,1,Research Scientist,1,3143,6076,6,Y,No,19,3,80,1,14,1,3,10,8,7,6
849,Travel_Rarely,1181,1799,3,82,3,1,Research Scientist,4,2044,5531,1,Y,No,11,3,80,1,5,6,4,5,3,0,3
850,Travel_Rarely,1253,1800,3,65,3,3,Research Director,3,13464,7914,7,Y,No,21,4,80,0,9,3,3,4,3,2,2
851,Travel_Rarely,616,1802,3,99,3,1,Laboratory Technician,1,3377,25605,4,Y,No,17,3,80,1,7,5,2,4,3,0,2
852,Travel_Rarely,1128,1803,2,95,4,2,Healthcare Representative,1,5538,5696,5,Y,No,18,3,80,2,10,2,2,0,0,0,0
853,Non-Travel,1180,1804,2,90,3,2,Manufacturing Director,4,5762,24442,2,Y,No,14,3,80,1,15,6,3,7,7,1,7
854,Travel_Frequently,234,1807,4,93,3,2,Laboratory Technician,1,5346,6208,4,Y,No,17,3,80,1,11,3,2,7,1,0,7
855,Travel_Rarely,370,1809,4,58,3,2,Manufacturing Director,1,4213,4992,1,Y,No,15,3,80,0,10,4,1,10,3,0,8
856,Non-Travel,343,1813,1,52,3,1,Research Scientist,3,2438,24978,4,Y,No,13,3,80,0,7,2,2,3,2,1,2
857,Travel_Rarely,447,1814,2,85,4,2,Healthcare Representative,2,6870,15530,3,Y,No,12,3,80,0,11,3,1,3,2,1,2
858,Travel_Rarely,1092,1816,1,64,3,3,Manufacturing Director,3,9667,2739,9,Y,No,14,3,80,0,9,3,3,7,7,0,2
859,Travel_Rarely,261,1821,4,66,3,2,Healthcare Representative,2,8926,10842,4,Y,No,22,4,80,1,13,2,4,9,7,3,7
860,Travel_Rarely,1194,1822,3,52,3,2,Healthcare Representative,4,6513,9060,4,Y,No,17,3,80,1,12,3,3,5,3,0,3
861,Travel_Rarely,185,1826,2,91,1,1,Laboratory Technician,3,2705,9696,0,Y,No,16,3,80,1,6,2,4,5,4,0,3
862,Travel_Rarely,1001,1827,3,92,2,3,Manufacturing Director,2,10333,19271,8,Y,Yes,12,3,80,1,28,4,3,22,11,14,10
863,Travel_Rarely,750,1829,2,47,3,2,Healthcare Representative,1,4448,10748,2,Y,No,12,3,80,1,15,3,3,7,4,7,7
864,Travel_Rarely,431,1830,4,68,3,2,Research Scientist,4,6854,15696,4,Y,No,15,3,80,1,14,2,2,7,1,1,7
865,Travel_Rarely,1217,1834,3,67,3,1,Research Scientist,1,3591,12719,1,Y,No,25,4,80,1,3,3,3,3,2,1,2
866,Travel_Frequently,1216,1837,1,87,3,4,Research Director,3,15787,21624,2,Y,Yes,14,3,80,0,23,3,3,2,2,2,2
867,Non-Travel,1431,1839,2,33,3,1,Research Scientist,3,1514,8018,1,Y,No,16,3,80,0,0,4,1,0,0,0,0
868,Travel_Rarely,430,1847,4,73,3,2,Research Scientist,2,6962,19573,4,Y,Yes,22,4,80,1,15,2,3,1,0,0,0
869,Travel_Frequently,1297,1850,4,53,3,1,Laboratory Technician,4,2379,19826,0,Y,Yes,14,3,80,0,6,3,2,5,4,0,2
870,Travel_Frequently,574,1852,4,40,3,1,Laboratory Technician,4,3812,7003,1,Y,No,13,3,80,0,11,3,4,11,8,3,10
871,Non-Travel,355,1854,3,38,3,1,Research Scientist,3,2936,6161,3,Y,No,22,4,80,2,10,1,2,6,3,3,3
872,Travel_Rarely,207,1856,2,64,3,1,Laboratory Technician,3,2105,5411,4,Y,No,12,3,80,0,7,2,3,2,2,2,0
873,Travel_Rarely,706,1857,4,82,3,3,Manufacturing Director,4,8578,19989,3,Y,No,14,3,80,1,12,4,2,9,8,4,7
874,Travel_Rarely,726,1859,4,93,1,2,Healthcare Representative,3,6384,21143,8,Y,No,17,3,80,2,11,3,3,7,0,1,6
875,Travel_Rarely,1142,1860,4,81,3,1,Laboratory Technician,3,3968,13624,4,Y,No,13,3,80,0,8,3,3,0,0,0,0
876,Travel_Rarely,823,1866,1,81,2,5,Manager,3,19392,22539,7,Y,No,13,3,80,0,21,2,3,16,12,6,14
877,Travel_Rarely,1224,1867,4,91,2,5,Research Director,2,19665,13583,4,Y,No,12,3,80,0,29,3,3,22,10,12,9
878,Travel_Frequently,459,1868,4,73,2,1,Research Scientist,4,2439,14753,1,Y,Yes,24,4,80,0,1,3,2,1,0,1,0
879,Travel_Frequently,1131,1870,4,77,2,1,Research Scientist,1,4774,23844,0,Y,No,19,3,80,1,8,2,2,7,6,7,3
880,Travel_Rarely,835,1871,4,41,3,2,Research Scientist,4,3902,5141,8,Y,No,14,3,80,3,7,2,3,2,2,2,2
881,Travel_Rarely,836,1873,2,98,2,1,Research Scientist,4,2662,7975,8,Y,No,20,4,80,1,19,2,4,5,2,0,4
882,Travel_Rarely,391,1878,4,75,3,1,Research Scientist,2,2472,26092,1,Y,Yes,23,4,80,0,1,2,3,1,0,0,0
883,Travel_Rarely,311,1881,2,89,3,2,Laboratory Technician,3,4197,18624,1,Y,No,11,3,80,1,10,2,3,10,8,0,2
884,Travel_Rarely,592,1883,4,59,3,1,Laboratory Technician,1,2062,19384,3,Y,No,14,3,80,0,11,2,3,3,2,1,2
885,Travel_Rarely,783,1885,4,78,3,2,Research Scientist,1,4284,13588,5,Y,Yes,22,4,80,1,16,2,3,5,3,0,4
886,Travel_Rarely,219,1886,4,44,2,2,Manufacturing Director,2,4788,25388,0,Y,Yes,11,3,80,0,4,2,3,3,2,0,2
887,Travel_Rarely,556,1888,2,93,2,2,Manufacturing Director,4,5906,23888,0,Y,No,13,3,80,2,10,2,2,9,8,3,8
888,Travel_Rarely,1137,1892,1,98,3,4,Manager,1,16823,18991,2,Y,No,11,3,80,1,22,3,3,19,7,11,16
889,Travel_Rarely,482,1893,2,90,2,1,Research Scientist,3,2933,14908,1,Y,Yes,13,3,80,1,1,3,2,1,0,1,0
890,Travel_Frequently,117,1900,4,58,3,4,Manager,4,17174,2437,3,Y,No,11,3,80,1,24,3,3,22,17,4,7
891,Travel_Rarely,170,1903,2,78,4,2,Healthcare Representative,1,5033,9364,2,Y,No,15,3,80,1,10,5,3,2,0,2,2
892,Non-Travel,967,1905,4,85,1,1,Research Scientist,1,2307,14460,1,Y,Yes,23,4,80,1,5,2,3,5,2,3,0
893,Travel_Rarely,1162,1907,1,97,3,1,Laboratory Technician,4,2587,10261,1,Y,No,16,3,80,0,5,3,3,4,2,1,0
894,Travel_Rarely,1396,1911,3,83,3,3,Research Director,1,13348,14842,9,Y,No,13,3,80,1,18,3,4,13,7,5,7
895,Travel_Rarely,471,1916,1,62,4,1,Laboratory Technician,3,3978,16031,8,Y,No,12,3,80,1,4,0,2,2,2,2,2
896,Travel_Frequently,1096,1918,3,61,4,1,Laboratory Technician,4,2544,7102,0,Y,No,18,3,80,1,8,3,3,7,7,7,7
897,Travel_Frequently,1297,1922,2,44,3,2,Healthcare Representative,3,5399,14511,4,Y,No,12,3,80,0,12,3,3,4,2,0,3
898,Travel_Rarely,1354,1931,2,41,3,1,Research Scientist,2,2226,6073,1,Y,No,11,3,80,1,6,3,2,5,3,1,2
899,Travel_Frequently,735,1932,3,86,2,2,Research Scientist,4,5747,26496,1,Y,Yes,15,3,80,0,16,3,3,15,10,6,11
900,Non-Travel,1169,1934,3,64,3,2,Research Scientist,2,5467,2125,8,Y,No,18,3,80,1,16,4,4,8,7,1,7
901,Travel_Rarely,867,1936,1,87,3,2,Manufacturing Director,1,5151,12315,1,Y,No,25,4,80,1,10,3,3,10,0,7,9
902,Travel_Frequently,1394,1937,4,58,2,2,Research Scientist,2,2133,18115,1,Y,Yes,16,3,80,1,20,3,3,20,11,0,7
903,Travel_Frequently,238,1939,1,47,4,1,Research Scientist,3,2432,15318,3,Y,Yes,14,3,80,0,8,2,3,4,1,0,3
904,Travel_Rarely,1206,1940,2,71,3,1,Research Scientist,4,4771,14293,2,Y,No,19,3,80,2,10,0,4,5,2,0,3
905,Travel_Frequently,1064,1941,2,42,3,5,Research Director,4,19161,13738,3,Y,No,15,3,80,0,28,3,3,5,4,4,3
906,Non-Travel,1103,1947,3,49,3,1,Research Scientist,3,2144,2122,1,Y,No,14,3,80,0,5,3,2,5,3,1,4
907,Non-Travel,976,1948,3,48,3,1,Research Scientist,1,3065,3995,1,Y,Yes,13,3,80,1,4,3,4,4,2,2,3
908,Non-Travel,1351,1949,1,66,4,1,Laboratory Technician,2,2810,9238,1,Y,No,22,4,80,0,5,3,3,5,4,0,2
909,Travel_Rarely,157,1952,3,95,3,1,Laboratory Technician,1,2867,20006,0,Y,No,13,3,80,0,8,6,2,7,7,7,6
910,Travel_Rarely,136,1954,1,89,3,2,Healthcare Representative,1,5373,6225,0,Y,No,12,3,80,1,6,5,2,5,3,0,2
911,Non-Travel,1146,1955,3,34,3,2,Healthcare Representative,4,6667,16542,5,Y,No,18,3,80,1,9,6,3,5,1,1,2
912,Travel_Frequently,1125,1956,4,48,1,2,Research Scientist,1,5003,5771,1,Y,No,21,4,80,0,10,6,3,10,8,8,7
913,Travel_Rarely,1404,1960,3,32,2,1,Laboratory Technician,4,2367,18779,5,Y,No,12,3,80,1,6,2,2,4,1,0,3
914,Travel_Rarely,1373,1966,4,56,2,2,Manufacturing Director,4,9679,10138,8,Y,No,24,4,80,0,8,1,3,1,0,0,0
915,Travel_Rarely,155,1969,1,67,3,2,Research Scientist,3,2897,22474,3,Y,No,11,3,80,2,9,6,2,4,3,2,3
916,Travel_Frequently,1303,1970,4,36,3,2,Healthcare Representative,3,5968,18079,1,Y,No,20,4,80,3,9,2,3,9,7,2,8
917,Travel_Rarely,574,1971,1,30,3,3,Healthcare Representative,3,7510,16873,1,Y,No,17,3,80,1,10,1,3,10,9,0,9
918,Travel_Rarely,1276,1974,4,59,1,1,Laboratory Technician,4,1129,17536,1,Y,Yes,11,3,80,3,1,4,3,1,0,0,0
919,Non-Travel,335,1976,4,37,2,2,Research Scientist,3,4332,14811,1,Y,No,12,3,80,0,20,2,3,20,9,3,7
920,Non-Travel,697,1979,3,40,3,3,Research Director,3,11031,26862,4,Y,No,20,4,80,1,13,2,4,11,7,4,8
921,Travel_Rarely,157,1980,3,77,3,2,Manufacturing Director,1,4440,25198,6,Y,Yes,19,3,80,0,9,3,3,5,2,1,4
922,Travel_Rarely,771,1981,2,45,2,2,Healthcare Representative,3,4617,14120,1,Y,No,12,3,80,0,4,2,2,4,3,1,2
923,Travel_Rarely,571,1982,4,78,3,1,Laboratory Technician,4,2647,13672,1,Y,No,13,3,80,0,5,6,4,5,2,1,4
924,Travel_Frequently,692,1985,4,73,3,2,Laboratory Technician,3,6323,26849,1,Y,No,11,3,80,1,10,2,4,10,9,9,4
925,Travel_Rarely,911,1989,4,76,3,1,Laboratory Technician,2,3748,4077,1,Y,No,13,3,80,0,12,6,2,12,8,1,7
926,Travel_Rarely,977,1992,4,57,3,1,Laboratory Technician,3,3977,7298,6,Y,Yes,19,3,80,1,7,2,2,2,2,0,2
927,Travel_Rarely,1180,1993,1,84,3,3,Healthcare Representative,3,8633,13084,2,Y,No,23,4,80,0,25,3,3,17,14,12,11
928,Non-Travel,1313,1994,2,59,2,1,Laboratory Technician,3,2008,20439,1,Y,No,12,3,80,3,1,2,2,1,1,0,0
929,Travel_Frequently,508,1997,1,72,2,2,Manufacturing Director,3,5321,14284,2,Y,No,11,3,80,1,10,1,3,8,3,7,7
930,Travel_Rarely,557,1998,4,35,3,2,Research Scientist,1,5410,11189,6,Y,Yes,17,3,80,1,9,3,2,4,3,1,2
931,Travel_Rarely,642,1999,4,76,3,1,Research Scientist,4,2782,21412,3,Y,No,22,4,80,1,12,3,3,5,3,1,0
932,Non-Travel,1162,2000,3,98,3,3,Research Director,2,11957,17231,0,Y,No,18,3,80,2,14,3,1,13,8,5,12
933,Travel_Rarely,1490,2003,4,43,3,1,Laboratory Technician,3,2660,20232,7,Y,Yes,11,3,80,1,5,3,3,2,2,2,2
934,Travel_Rarely,581,2007,4,63,3,1,Research Scientist,3,3375,17624,0,Y,No,12,3,80,0,4,2,4,3,2,1,2
935,Travel_Rarely,1395,2008,2,48,3,2,Research Scientist,3,5098,18698,1,Y,No,19,3,80,0,10,5,3,10,7,0,8
936,Travel_Rarely,501,2009,2,95,3,2,Healthcare Representative,4,4878,21653,0,Y,Yes,13,3,80,1,10,6,3,9,7,8,1
937,Travel_Rarely,267,2010,3,49,2,1,Laboratory Technician,2,2837,15919,1,Y,No,13,3,80,0,6,3,3,6,2,4,1
938,Travel_Rarely,543,2012,1,83,3,1,Laboratory Technician,4,2406,4060,8,Y,No,19,3,80,2,8,3,2,1,0,0,0
939,Travel_Rarely,116,2014,1,52,3,2,Research Scientist,4,4108,5340,7,Y,No,13,3,80,0,18,2,3,7,7,1,7
940,Travel_Rarely,201,2015,2,99,1,3,Research Director,3,13206,3376,3,Y,No,12,3,80,1,20,3,3,18,16,1,11
941,Travel_Rarely,161,2017,3,42,4,3,Research Director,4,13744,15471,1,Y,Yes,25,4,80,1,16,2,3,16,11,6,8
942,Travel_Rarely,1037,2020,2,42,3,1,Research Scientist,4,2436,13422,6,Y,Yes,12,3,80,0,6,2,3,4,3,1,2
943,Non-Travel,105,2022,4,87,3,5,Manager,4,19431,15302,2,Y,No,13,3,80,0,21,3,2,6,0,1,3
944,Travel_Frequently,688,2025,4,97,3,2,Manufacturing Director,2,5131,9192,7,Y,No,13,3,80,3,18,3,3,4,2,0,2
945,Non-Travel,667,2026,3,57,3,2,Healthcare Representative,3,6306,26236,1,Y,No,21,4,80,1,13,2,2,13,12,1,9
946,Travel_Rarely,1092,2027,1,36,3,1,Research Scientist,4,4787,26124,9,Y,Yes,14,3,80,3,4,3,4,2,2,2,2
947,Travel_Rarely,300,2031,1,56,3,5,Manager,3,18880,17312,5,Y,No,11,3,80,0,24,2,2,22,6,4,14
948,Travel_Rarely,310,2032,4,72,3,1,Laboratory Technician,3,2339,3666,8,Y,No,11,3,80,1,14,4,1,10,9,9,8
949,Travel_Rarely,582,2034,1,60,2,4,Manufacturing Director,2,13570,5640,0,Y,No,23,4,80,1,21,3,3,20,7,0,10
950,Travel_Rarely,529,2038,4,78,3,1,Research Scientist,1,2439,11288,1,Y,No,14,3,80,0,4,4,3,4,2,1,2
951,Travel_Rarely,1322,2048,3,52,2,1,Research Scientist,3,2809,2725,2,Y,No,14,3,80,0,8,2,3,2,2,2,2
952,Travel_Frequently,1199,2049,3,80,3,2,Healthcare Representative,3,5689,24594,1,Y,Yes,14,3,80,2,10,2,4,10,2,0,2
953,Travel_Rarely,1194,2051,3,98,3,1,Research Scientist,3,2001,12549,2,Y,No,14,3,80,3,20,2,3,5,3,0,2
954,Travel_Rarely,287,2052,3,62,1,1,Research Scientist,4,2977,8952,1,Y,No,12,3,80,1,4,5,3,4,3,1,1
955,Travel_Rarely,1378,2053,4,46,2,2,Laboratory Technician,2,4025,23679,4,Y,Yes,13,3,80,1,10,2,3,4,3,0,3
956,Travel_Rarely,468,2054,4,73,2,1,Research Scientist,1,3785,8489,1,Y,No,14,3,80,0,5,3,1,5,4,0,4
957,Non-Travel,325,2057,2,74,3,2,Manufacturing Director,1,9936,3787,0,Y,No,19,3,80,0,10,2,3,9,4,1,7
958,Travel_Frequently,884,2061,3,41,4,2,Laboratory Technician,4,2571,12290,4,Y,No,17,3,80,1,17,3,3,5,2,0,3
959,Travel_Rarely,613,2062,4,42,2,3,Healthcare Representative,1,9991,21457,4,Y,No,15,3,80,1,9,5,3,7,7,1,7
960,Travel_Rarely,155,2064,2,87,4,2,Manufacturing Director,2,6142,5174,1,Y,Yes,20,4,80,1,6,0,3,6,2,0,3
961,Travel_Rarely,628,2068,2,82,4,2,Laboratory Technician,3,4404,10228,2,Y,No,12,3,80,0,6,3,4,4,3,1,2
